Sunday,13,September,2026,21:12:25:00009-VCID:79F958E3F8D95B5B8C-802C,VCDS Version: Release 23.3.1 (x64),Data version: 20230421 DS346.2
03L 906 023 TB,ADVMB,R4 1.6l TDI   H43 9979,
,,G003,F0,G006,F0,G012,F0,G015,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,

Marker,TIME,Loc. IDE00021,TIME,Loc. IDE00075,TIME,Loc. IDE00086,TIME,Loc. IDE00100-ENG101842,,,,,,,,,,,,,,,,,
,290.11,1322,290.11,20,290.11,22.0,290.11,25.91,,,,,,,,,,,,,,,,,
,290.31,1339,290.31,20,290.32,21.6,290.32,19.84,,,,,,,,,,,,,,,,,
,290.50,1347,290.50,20,290.50,21.6,290.50,18.03,,,,,,,,,,,,,,,,,
,290.69,1357,290.69,20,290.70,21.6,290.70,16.56,,,,,,,,,,,,,,,,,
,290.90,1362,290.90,20,290.90,21.6,290.90,21.75,,,,,,,,,,,,,,,,,
,291.09,1355,291.09,21,291.09,21.6,291.09,19.50,,,,,,,,,,,,,,,,,
,291.28,1374,291.28,21,291.29,22.0,291.29,16.53,,,,,,,,,,,,,,,,,
,291.49,1389,291.49,21,291.49,22.4,291.49,20.06,,,,,,,,,,,,,,,,,
,291.69,1392,291.69,21,291.70,22.4,291.70,21.81,,,,,,,,,,,,,,,,,
,291.90,1411,291.90,21,291.91,22.7,291.91,18.81,,,,,,,,,,,,,,,,,
,292.09,1419,292.09,21,292.10,22.7,292.10,22.25,,,,,,,,,,,,,,,,,
,292.28,1426,292.28,21,292.29,23.1,292.29,22.09,,,,,,,,,,,,,,,,,
,292.47,1441,292.47,21,292.48,23.1,292.48,22.81,,,,,,,,,,,,,,,,,
,292.67,1451,292.68,22,292.68,23.1,292.68,21.94,,,,,,,,,,,,,,,,,
,292.87,1463,292.88,22,292.88,23.1,292.88,20.94,,,,,,,,,,,,,,,,,
,293.06,1475,293.06,22,293.06,23.5,293.07,20.22,,,,,,,,,,,,,,,,,
,293.25,1479,293.25,22,293.25,23.5,293.25,18.41,,,,,,,,,,,,,,,,,
,293.45,1506,293.45,23,293.46,23.9,293.46,17.75,,,,,,,,,,,,,,,,,
,293.65,1513,293.65,23,293.66,23.9,293.66,14.88,,,,,,,,,,,,,,,,,
,293.84,1485,293.84,23,293.85,23.9,293.85,15.00,,,,,,,,,,,,,,,,,
,294.03,1512,294.04,23,294.04,23.9,294.04,17.25,,,,,,,,,,,,,,,,,
,294.23,1520,294.23,23,294.24,24.7,294.24,22.13,,,,,,,,,,,,,,,,,
,294.43,1543,294.43,23,294.44,25.1,294.44,26.72,,,,,,,,,,,,,,,,,
,294.64,1530,294.64,23,294.64,26.3,294.64,27.97,,,,,,,,,,,,,,,,,
,294.84,1538,294.84,23,294.85,26.3,294.85,27.84,,,,,,,,,,,,,,,,,
,295.04,1577,295.04,24,295.05,26.3,295.05,26.31,,,,,,,,,,,,,,,,,
,295.24,1581,295.24,24,295.25,26.3,295.25,26.09,,,,,,,,,,,,,,,,,
,295.44,1597,295.44,24,295.45,26.3,295.45,25.59,,,,,,,,,,,,,,,,,
,295.65,1605,295.65,24,295.66,26.3,295.66,24.94,,,,,,,,,,,,,,,,,
,295.85,1608,295.85,25,295.86,26.3,295.86,24.69,,,,,,,,,,,,,,,,,
,296.05,1628,296.05,25,296.06,26.3,296.06,24.22,,,,,,,,,,,,,,,,,
,296.25,1637,296.25,25,296.26,26.3,296.26,24.19,,,,,,,,,,,,,,,,,
,296.45,1644,296.45,25,296.46,26.3,296.46,24.81,,,,,,,,,,,,,,,,,
,296.65,1654,296.65,25,296.66,26.3,296.66,25.06,,,,,,,,,,,,,,,,,
,296.85,1663,296.85,25,296.86,26.3,296.86,24.84,,,,,,,,,,,,,,,,,
,297.05,1670,297.05,25,297.06,26.3,297.06,25.47,,,,,,,,,,,,,,,,,
,297.25,1675,297.25,25,297.25,26.3,297.25,25.47,,,,,,,,,,,,,,,,,
,297.45,1691,297.45,25,297.45,26.3,297.46,25.06,,,,,,,,,,,,,,,,,
,297.65,1700,297.65,26,297.66,27.1,297.66,26.03,,,,,,,,,,,,,,,,,
,297.85,1701,297.85,26,297.86,27.5,297.86,26.94,,,,,,,,,,,,,,,,,
,298.05,1716,298.05,26,298.06,27.5,298.06,26.84,,,,,,,,,,,,,,,,,
,298.25,1736,298.25,26,298.26,27.5,298.26,26.00,,,,,,,,,,,,,,,,,
,298.45,1734,298.45,26,298.46,27.5,298.46,26.38,,,,,,,,,,,,,,,,,
,298.65,1750,298.65,26,298.65,27.5,298.65,25.72,,,,,,,,,,,,,,,,,
,298.84,1745,298.84,26,298.84,27.5,298.84,25.50,,,,,,,,,,,,,,,,,
,299.03,1755,299.04,26,299.04,27.5,299.04,25.78,,,,,,,,,,,,,,,,,
,299.23,1761,299.24,26,299.24,27.5,299.24,25.47,,,,,,,,,,,,,,,,,
,299.42,1767,299.42,27,299.42,27.5,299.42,25.63,,,,,,,,,,,,,,,,,
,299.61,1773,299.61,27,299.62,27.5,299.62,25.63,,,,,,,,,,,,,,,,,
,299.81,1758,299.81,27,299.82,27.5,299.82,26.06,,,,,,,,,,,,,,,,,
,300.00,1769,300.00,27,300.01,27.5,300.01,25.81,,,,,,,,,,,,,,,,,
,300.20,1806,300.20,27,300.21,27.5,300.21,25.09,,,,,,,,,,,,,,,,,
,300.40,1766,300.40,27,300.41,27.5,300.41,25.69,,,,,,,,,,,,,,,,,
,300.59,1791,300.59,27,300.59,27.5,300.60,25.41,,,,,,,,,,,,,,,,,
,300.79,1800,300.80,27,300.80,27.5,300.80,25.75,,,,,,,,,,,,,,,,,
,300.99,1805,300.99,27,301.00,27.5,301.00,25.31,,,,,,,,,,,,,,,,,
,301.18,1814,301.18,27,301.19,27.5,301.19,25.22,,,,,,,,,,,,,,,,,
,301.38,1822,301.38,27,301.38,27.5,301.38,25.13,,,,,,,,,,,,,,,,,
,301.56,1833,301.56,27,301.56,27.5,301.56,24.72,,,,,,,,,,,,,,,,,
,301.75,1853,301.75,28,301.76,27.5,301.76,23.94,,,,,,,,,,,,,,,,,
,301.95,1847,301.95,28,301.96,27.5,301.96,22.59,,,,,,,,,,,,,,,,,
,302.17,1857,302.17,28,302.17,27.5,302.17,22.72,,,,,,,,,,,,,,,,,
,302.37,1871,302.37,28,302.38,27.5,302.38,23.22,,,,,,,,,,,,,,,,,
,302.57,1882,302.57,28,302.58,27.5,302.58,21.59,,,,,,,,,,,,,,,,,
,302.77,1891,302.77,28,302.77,27.5,302.78,21.88,,,,,,,,,,,,,,,,,
,302.98,1895,302.98,29,302.99,27.5,302.99,22.03,,,,,,,,,,,,,,,,,
,303.19,1907,303.19,29,303.20,27.5,303.20,22.63,,,,,,,,,,,,,,,,,
,303.41,1912,303.41,29,303.41,27.5,303.41,22.13,,,,,,,,,,,,,,,,,
,303.60,1925,303.60,29,303.61,27.5,303.61,20.41,,,,,,,,,,,,,,,,,
,303.80,1933,303.80,29,303.81,27.5,303.81,20.16,,,,,,,,,,,,,,,,,
,304.01,1937,304.01,29,304.02,27.5,304.02,20.94,,,,,,,,,,,,,,,,,
,304.21,1945,304.21,29,304.22,27.5,304.22,19.69,,,,,,,,,,,,,,,,,
,304.42,1952,304.42,29,304.43,27.5,304.43,19.84,,,,,,,,,,,,,,,,,
,304.61,1953,304.62,29,304.62,27.1,304.62,20.72,,,,,,,,,,,,,,,,,
,304.82,1970,304.82,30,304.83,26.3,304.83,16.47,,,,,,,,,,,,,,,,,
,305.02,1974,305.02,30,305.03,25.9,305.03,15.09,,,,,,,,,,,,,,,,,
,305.22,1965,305.22,30,305.23,25.1,305.23,17.44,,,,,,,,,,,,,,,,,
,305.43,1980,305.44,30,305.44,25.1,305.44,12.09,,,,,,,,,,,,,,,,,
,305.63,1986,305.64,30,305.64,25.1,305.64,15.88,,,,,,,,,,,,,,,,,
,305.83,1989,305.83,31,305.84,25.1,305.84,14.66,,,,,,,,,,,,,,,,,
,306.03,1975,306.03,30,306.04,25.1,306.04,17.06,,,,,,,,,,,,,,,,,
,306.24,1985,306.24,30,306.25,25.1,306.25,14.44,,,,,,,,,,,,,,,,,
,306.44,1994,306.45,30,306.45,25.1,306.45,16.81,,,,,,,,,,,,,,,,,
,306.65,1985,306.65,30,306.65,25.1,306.65,15.59,,,,,,,,,,,,,,,,,
,306.84,1988,306.84,30,306.85,25.1,306.85,17.53,,,,,,,,,,,,,,,,,
,307.03,1995,307.04,30,307.04,25.1,307.04,15.22,,,,,,,,,,,,,,,,,
,307.23,1994,307.24,30,307.24,25.1,307.24,19.00,,,,,,,,,,,,,,,,,
,307.43,1998,307.43,30,307.44,25.1,307.44,15.22,,,,,,,,,,,,,,,,,
,307.63,2006,307.64,30,307.64,25.1,307.64,14.44,,,,,,,,,,,,,,,,,
,307.84,2009,307.84,30,307.85,25.1,307.85,13.13,,,,,,,,,,,,,,,,,
,308.04,1996,308.04,30,308.05,25.1,308.05,17.72,,,,,,,,,,,,,,,,,
,308.24,1976,308.24,30,308.25,25.5,308.25,19.72,,,,,,,,,,,,,,,,,
,308.44,1987,308.44,30,308.45,26.3,308.45,15.00,,,,,,,,,,,,,,,,,
,308.65,2008,308.66,30,308.66,26.3,308.66,16.50,,,,,,,,,,,,,,,,,
,308.85,1975,308.85,30,308.86,26.3,308.86,27.13,,,,,,,,,,,,,,,,,
,309.05,1997,309.05,30,309.06,26.3,309.06,18.03,,,,,,,,,,,,,,,,,
,309.25,2004,309.25,30,309.26,26.3,309.26,20.41,,,,,,,,,,,,,,,,,
,309.44,2013,309.44,30,309.45,26.3,309.45,17.34,,,,,,,,,,,,,,,,,
,309.65,2015,309.65,30,309.66,25.9,309.66,19.72,,,,,,,,,,,,,,,,,
,309.84,2021,309.85,30,309.85,25.9,309.85,18.38,,,,,,,,,,,,,,,,,
,310.03,2030,310.03,30,310.03,25.9,310.03,17.13,,,,,,,,,,,,,,,,,
,310.21,2032,310.21,31,310.22,25.9,310.22,17.44,,,,,,,,,,,,,,,,,
,310.41,2031,310.41,31,310.42,25.9,310.42,21.28,,,,,,,,,,,,,,,,,
,310.59,2039,310.59,31,310.60,25.9,310.60,16.91,,,,,,,,,,,,,,,,,
,310.78,2050,310.78,31,310.79,25.9,310.79,17.31,,,,,,,,,,,,,,,,,
,310.98,2050,310.98,31,310.99,25.9,310.99,17.47,,,,,,,,,,,,,,,,,
,311.17,2059,311.17,31,311.18,25.5,311.18,15.19,,,,,,,,,,,,,,,,,
,311.37,2062,311.38,31,311.38,24.7,311.38,14.44,,,,,,,,,,,,,,,,,
,311.57,2063,311.58,31,311.58,24.7,311.58,15.88,,,,,,,,,,,,,,,,,
,311.77,2068,311.78,31,311.78,24.3,311.78,14.97,,,,,,,,,,,,,,,,,
,311.97,2067,311.97,31,311.97,24.3,311.97,17.31,,,,,,,,,,,,,,,,,
,312.19,2077,312.20,31,312.20,24.3,312.20,16.00,,,,,,,,,,,,,,,,,
,312.39,2082,312.40,31,312.40,24.3,312.40,15.34,,,,,,,,,,,,,,,,,
,312.58,2086,312.58,31,312.58,24.3,312.59,14.72,,,,,,,,,,,,,,,,,
,312.79,2088,312.79,31,312.79,24.3,312.79,16.06,,,,,,,,,,,,,,,,,
,312.99,2091,312.99,32,313.00,24.3,313.00,15.50,,,,,,,,,,,,,,,,,
,313.19,2103,313.19,32,313.20,24.3,313.20,13.91,,,,,,,,,,,,,,,,,
,313.40,2103,313.40,32,313.40,23.9,313.40,14.84,,,,,,,,,,,,,,,,,
,313.59,2105,313.59,32,313.59,23.9,313.59,10.25,,,,,,,,,,,,,,,,,
,313.78,2095,313.78,32,313.78,23.9,313.79,14.25,,,,,,,,,,,,,,,,,
,313.98,2103,313.98,31,313.99,23.9,313.99,14.44,,,,,,,,,,,,,,,,,
,314.18,2105,314.18,32,314.18,23.9,314.18,16.13,,,,,,,,,,,,,,,,,
,314.37,2097,314.37,31,314.37,23.9,314.37,16.97,,,,,,,,,,,,,,,,,
,314.56,2107,314.56,32,314.56,23.9,314.57,11.75,,,,,,,,,,,,,,,,,
,314.76,2105,314.76,32,314.77,23.9,314.77,14.50,,,,,,,,,,,,,,,,,
,314.95,2104,314.95,32,314.95,24.3,314.95,16.84,,,,,,,,,,,,,,,,,
,315.14,2106,315.15,32,315.15,24.3,315.15,16.38,,,,,,,,,,,,,,,,,
,315.34,2110,315.35,32,315.35,24.3,315.35,14.59,,,,,,,,,,,,,,,,,
,315.55,2107,315.56,32,315.56,24.7,315.56,15.75,,,,,,,,,,,,,,,,,
,315.76,2104,315.76,32,315.77,25.1,315.77,16.63,,,,,,,,,,,,,,,,,
,315.96,2108,315.97,32,315.97,25.1,315.97,16.91,,,,,,,,,,,,,,,,,
,316.17,2098,316.17,32,316.17,25.5,316.17,16.34,,,,,,,,,,,,,,,,,
,316.36,2110,316.36,31,316.36,25.9,316.36,14.50,,,,,,,,,,,,,,,,,
,316.57,2088,316.58,31,316.58,25.9,316.58,20.50,,,,,,,,,,,,,,,,,
,316.77,2091,316.77,32,316.78,25.9,316.78,14.09,,,,,,,,,,,,,,,,,
,316.97,2095,316.97,31,316.98,26.3,316.98,19.44,,,,,,,,,,,,,,,,,
,317.18,2082,317.18,31,317.19,26.3,317.19,18.38,,,,,,,,,,,,,,,,,
,317.38,2101,317.38,32,317.39,26.3,317.39,17.75,,,,,,,,,,,,,,,,,
,317.58,2103,317.58,31,317.58,26.3,317.58,21.53,,,,,,,,,,,,,,,,,
,317.78,2119,317.78,32,317.78,26.3,317.78,15.66,,,,,,,,,,,,,,,,,
,317.98,2133,317.99,32,317.99,26.7,317.99,18.28,,,,,,,,,,,,,,,,,
,318.17,2105,318.18,32,318.18,26.7,318.18,19.38,,,,,,,,,,,,,,,,,
,318.37,2126,318.37,32,318.37,26.7,318.37,17.31,,,,,,,,,,,,,,,,,
,318.56,2119,318.56,32,318.57,26.7,318.57,21.31,,,,,,,,,,,,,,,,,
,318.78,2141,318.79,32,318.79,26.7,318.79,17.53,,,,,,,,,,,,,,,,,
,318.99,2126,318.99,32,318.99,26.7,318.99,19.75,,,,,,,,,,,,,,,,,
,319.20,2146,319.21,32,319.21,26.7,319.21,17.69,,,,,,,,,,,,,,,,,
,319.40,2138,319.41,32,319.41,26.7,319.41,19.00,,,,,,,,,,,,,,,,,
,319.60,2155,319.60,32,319.60,26.7,319.61,16.72,,,,,,,,,,,,,,,,,
,319.80,2147,319.80,32,319.81,26.7,319.81,19.53,,,,,,,,,,,,,,,,,
,320.00,2158,320.01,33,320.01,26.7,320.01,17.81,,,,,,,,,,,,,,,,,
,320.21,2147,320.22,32,320.22,26.7,320.22,20.06,,,,,,,,,,,,,,,,,
,320.42,2161,320.42,33,320.43,26.7,320.43,15.00,,,,,,,,,,,,,,,,,
,320.61,2153,320.61,33,320.61,26.7,320.61,20.53,,,,,,,,,,,,,,,,,
,320.80,2165,320.80,33,320.81,26.7,320.81,18.00,,,,,,,,,,,,,,,,,
,321.00,2164,321.01,33,321.01,26.7,321.01,19.78,,,,,,,,,,,,,,,,,
,321.21,2160,321.21,32,321.22,26.7,321.22,19.44,,,,,,,,,,,,,,,,,
,321.42,2166,321.42,33,321.43,26.7,321.43,14.69,,,,,,,,,,,,,,,,,
,321.61,2162,321.61,32,321.62,26.7,321.62,23.34,,,,,,,,,,,,,,,,,
,321.81,2154,321.81,32,321.81,26.7,321.81,14.59,,,,,,,,,,,,,,,,,
,322.00,2173,322.01,33,322.01,26.7,322.01,17.19,,,,,,,,,,,,,,,,,
,322.21,2141,322.22,32,322.22,26.7,322.22,25.03,,,,,,,,,,,,,,,,,
,322.42,2169,322.42,33,322.42,26.7,322.42,13.56,,,,,,,,,,,,,,,,,
,322.61,2150,322.61,33,322.62,26.7,322.62,20.94,,,,,,,,,,,,,,,,,
,322.81,2175,322.82,33,322.82,26.7,322.82,17.28,,,,,,,,,,,,,,,,,
,323.02,2157,323.03,32,323.03,26.7,323.03,18.28,,,,,,,,,,,,,,,,,
,323.22,2168,323.22,33,323.23,26.7,323.23,16.88,,,,,,,,,,,,,,,,,
,323.43,2168,323.43,33,323.43,26.7,323.43,20.69,,,,,,,,,,,,,,,,,
,323.63,2165,323.63,33,323.64,26.7,323.64,15.56,,,,,,,,,,,,,,,,,
,323.83,2179,323.84,33,323.84,26.7,323.84,18.63,,,,,,,,,,,,,,,,,
,324.03,2170,324.03,32,324.04,26.7,324.04,21.16,,,,,,,,,,,,,,,,,
,324.22,2176,324.22,33,324.23,26.7,324.23,14.50,,,,,,,,,,,,,,,,,
,324.43,2179,324.43,33,324.44,26.7,324.44,19.22,,,,,,,,,,,,,,,,,
,324.63,2183,324.63,33,324.64,26.7,324.64,19.88,,,,,,,,,,,,,,,,,
,324.83,2187,324.83,33,324.84,26.7,324.84,15.97,,,,,,,,,,,,,,,,,
,325.03,2194,325.03,33,325.04,26.7,325.04,18.59,,,,,,,,,,,,,,,,,
,325.22,2178,325.22,33,325.23,26.3,325.23,17.63,,,,,,,,,,,,,,,,,
,325.43,2197,325.44,33,325.44,26.3,325.44,19.97,,,,,,,,,,,,,,,,,
,325.62,2177,325.62,33,325.63,25.1,325.63,17.69,,,,,,,,,,,,,,,,,
,325.81,2198,325.81,33,325.82,25.1,325.82,14.03,,,,,,,,,,,,,,,,,
,325.99,2213,326.00,33,326.00,25.1,326.00,17.78,,,,,,,,,,,,,,,,,
,326.18,2197,326.19,33,326.19,25.1,326.19,16.59,,,,,,,,,,,,,,,,,
,326.38,2199,326.38,33,326.38,25.1,326.38,17.00,,,,,,,,,,,,,,,,,
,326.59,2208,326.60,33,326.60,25.1,326.60,14.91,,,,,,,,,,,,,,,,,
,326.81,2210,326.81,33,326.82,25.1,326.82,17.19,,,,,,,,,,,,,,,,,
,327.01,2207,327.02,33,327.02,25.1,327.02,16.31,,,,,,,,,,,,,,,,,
,327.23,2213,327.23,33,327.24,25.1,327.24,16.22,,,,,,,,,,,,,,,,,
,327.44,2211,327.44,33,327.44,25.1,327.44,17.06,,,,,,,,,,,,,,,,,
,327.63,2221,327.63,33,327.63,25.1,327.63,16.94,,,,,,,,,,,,,,,,,
,327.83,2229,327.83,33,327.83,25.1,327.83,15.50,,,,,,,,,,,,,,,,,
,328.04,2231,328.05,34,328.05,24.7,328.05,16.13,,,,,,,,,,,,,,,,,
,328.24,2229,328.24,34,328.25,24.3,328.25,16.38,,,,,,,,,,,,,,,,,
,328.44,2247,328.45,34,328.45,23.5,328.45,10.88,,,,,,,,,,,,,,,,,
,328.65,2238,328.65,34,328.65,22.7,328.65,12.47,,,,,,,,,,,,,,,,,
,328.85,2231,328.85,34,328.86,22.7,328.86,11.94,,,,,,,,,,,,,,,,,
,329.05,2244,329.05,33,329.06,22.7,329.06,12.78,,,,,,,,,,,,,,,,,
,329.26,2235,329.27,34,329.27,22.7,329.27,14.19,,,,,,,,,,,,,,,,,
,329.46,2230,329.47,34,329.47,22.4,329.47,11.88,,,,,,,,,,,,,,,,,
,329.67,2234,329.67,34,329.68,22.4,329.68,9.56,,,,,,,,,,,,,,,,,
,329.86,2240,329.87,33,329.87,22.4,329.87,12.63,,,,,,,,,,,,,,,,,
,330.07,2222,330.08,34,330.08,22.4,330.08,13.63,,,,,,,,,,,,,,,,,
,330.28,2228,330.28,34,330.28,22.4,330.28,9.84,,,,,,,,,,,,,,,,,
,330.47,2238,330.48,34,330.48,22.4,330.48,11.41,,,,,,,,,,,,,,,,,
,330.68,2228,330.69,34,330.69,22.4,330.69,13.38,,,,,,,,,,,,,,,,,
,330.87,2223,330.87,34,330.87,22.4,330.88,11.41,,,,,,,,,,,,,,,,,
,331.06,2228,331.06,34,331.07,22.4,331.07,9.34,,,,,,,,,,,,,,,,,
,331.25,2234,331.26,34,331.26,22.4,331.26,12.75,,,,,,,,,,,,,,,,,
,331.45,2227,331.46,34,331.46,22.4,331.46,9.81,,,,,,,,,,,,,,,,,
,331.66,2210,331.66,33,331.66,22.4,331.66,10.53,,,,,,,,,,,,,,,,,
,331.84,2217,331.85,33,331.85,22.4,331.85,10.06,,,,,,,,,,,,,,,,,
,332.04,2190,332.05,33,332.05,22.4,332.05,19.38,,,,,,,,,,,,,,,,,
,332.23,2180,332.23,33,332.23,22.4,332.23,13.06,,,,,,,,,,,,,,,,,
,332.43,2191,332.43,33,332.44,22.4,332.44,9.41,,,,,,,,,,,,,,,,,
,332.65,2203,332.65,33,332.66,22.4,332.66,11.59,,,,,,,,,,,,,,,,,
,332.85,2196,332.86,33,332.86,22.4,332.86,15.41,,,,,,,,,,,,,,,,,
,333.06,2161,333.06,33,333.07,22.4,333.07,14.75,,,,,,,,,,,,,,,,,
,333.26,2177,333.27,33,333.27,22.4,333.27,8.56,,,,,,,,,,,,,,,,,
,333.46,2193,333.47,33,333.47,22.4,333.47,9.94,,,,,,,,,,,,,,,,,
,333.67,2204,333.67,33,333.67,22.4,333.67,14.28,,,,,,,,,,,,,,,,,
,333.87,2170,333.87,33,333.88,22.4,333.88,13.34,,,,,,,,,,,,,,,,,
,334.07,2162,334.07,33,334.07,22.4,334.07,9.59,,,,,,,,,,,,,,,,,
,334.27,2167,334.27,33,334.28,22.4,334.28,11.53,,,,,,,,,,,,,,,,,
,334.47,2167,334.48,33,334.48,20.8,334.48,6.81,,,,,,,,,,,,,,,,,
,334.68,2106,334.69,33,334.69,17.6,334.69,6.75,,,,,,,,,,,,,,,,,
,334.88,2146,334.89,32,334.89,14.5,334.89,0.00,,,,,,,,,,,,,,,,,
,335.08,2051,335.09,32,335.09,14.5,335.09,0.00,,,,,,,,,,,,,,,,,
,335.28,2062,335.29,31,335.29,14.5,335.29,0.00,,,,,,,,,,,,,,,,,
,335.48,2057,335.49,31,335.49,14.5,335.49,0.00,,,,,,,,,,,,,,,,,
,335.67,1997,335.68,30,335.68,14.5,335.68,0.00,,,,,,,,,,,,,,,,,
,335.87,1960,335.87,30,335.87,14.5,335.88,0.00,,,,,,,,,,,,,,,,,
,336.06,1943,336.07,29,336.07,14.5,336.07,0.00,,,,,,,,,,,,,,,,,
,336.26,1923,336.27,29,336.27,14.5,336.27,0.00,,,,,,,,,,,,,,,,,
,336.47,1880,336.48,28,336.48,14.5,336.48,0.00,,,,,,,,,,,,,,,,,
,336.67,1856,336.67,28,336.68,14.5,336.68,0.00,,,,,,,,,,,,,,,,,
,336.87,1830,336.87,28,336.87,14.5,336.88,0.00,,,,,,,,,,,,,,,,,
,337.07,1784,337.08,27,337.08,14.5,337.08,0.00,,,,,,,,,,,,,,,,,
,337.27,1750,337.27,27,337.28,14.5,337.28,0.00,,,,,,,,,,,,,,,,,
,337.48,1725,337.49,26,337.49,14.5,337.49,0.00,,,,,,,,,,,,,,,,,
,337.70,1675,337.70,25,337.71,14.5,337.71,0.00,,,,,,,,,,,,,,,,,
,337.92,1614,337.92,24,337.92,14.5,337.92,0.00,,,,,,,,,,,,,,,,,
,338.12,1556,338.13,24,338.13,14.5,338.13,0.00,,,,,,,,,,,,,,,,,
,338.33,1507,338.33,23,338.34,14.5,338.34,0.00,,,,,,,,,,,,,,,,,
,338.54,1241,338.55,22,338.55,14.5,338.55,0.00,,,,,,,,,,,,,,,,,
,338.74,1011,338.75,22,338.75,14.5,338.75,9.94,,,,,,,,,,,,,,,,,
,338.94,964,338.95,21,338.95,14.5,338.95,15.75,,,,,,,,,,,,,,,,,
,339.15,917,339.15,21,339.16,14.5,339.16,18.72,,,,,,,,,,,,,,,,,
,339.35,894,339.36,21,339.36,14.5,339.36,23.81,,,,,,,,,,,,,,,,,
,339.55,900,339.55,20,339.56,14.5,339.56,23.22,,,,,,,,,,,,,,,,,
,339.75,901,339.75,19,339.75,14.5,339.75,23.78,,,,,,,,,,,,,,,,,
,339.95,905,339.95,19,339.96,14.5,339.96,23.41,,,,,,,,,,,,,,,,,
,340.15,907,340.15,18,340.16,14.5,340.16,23.50,,,,,,,,,,,,,,,,,
,340.34,908,340.35,18,340.35,14.5,340.35,23.78,,,,,,,,,,,,,,,,,
,340.54,910,340.54,17,340.55,14.5,340.55,24.00,,,,,,,,,,,,,,,,,
,340.73,908,340.73,17,340.73,14.5,340.74,24.69,,,,,,,,,,,,,,,,,
,340.93,910,340.94,17,340.94,14.5,340.94,24.75,,,,,,,,,,,,,,,,,
,341.12,915,341.13,17,341.13,14.5,341.13,24.22,,,,,,,,,,,,,,,,,
,341.33,917,341.33,17,341.33,14.5,341.33,23.56,,,,,,,,,,,,,,,,,
,341.53,938,341.53,16,341.54,21.6,341.54,52.81,,,,,,,,,,,,,,,,,
,341.71,1212,341.72,16,341.72,24.7,341.72,49.59,,,,,,,,,,,,,,,,,
,341.91,1385,341.91,17,341.92,26.3,341.92,52.19,,,,,,,,,,,,,,,,,
,342.09,1430,342.09,17,342.09,29.8,342.09,56.84,,,,,,,,,,,,,,,,,
,342.29,1322,342.30,18,342.30,32.9,342.30,74.00,,,,,,,,,,,,,,,,,
,342.49,1167,342.49,18,342.50,34.1,342.50,81.00,,,,,,,,,,,,,,,,,
,342.70,1227,342.70,18,342.71,35.3,342.71,88.06,,,,,,,,,,,,,,,,,
,342.93,1290,342.93,19,342.93,35.7,342.93,93.81,,,,,,,,,,,,,,,,,
,343.13,1339,343.13,20,343.14,36.1,343.14,92.19,,,,,,,,,,,,,,,,,
,343.34,1368,343.35,20,343.35,36.9,343.35,93.81,,,,,,,,,,,,,,,,,
,343.56,1397,343.57,21,343.57,37.3,343.57,94.91,,,,,,,,,,,,,,,,,
,343.77,1410,343.77,21,343.77,37.6,343.77,94.75,,,,,,,,,,,,,,,,,
,343.98,1450,343.99,22,343.99,37.6,343.99,92.31,,,,,,,,,,,,,,,,,
,344.20,1501,344.21,23,344.21,37.6,344.21,95.47,,,,,,,,,,,,,,,,,
,344.42,1554,344.42,23,344.43,37.6,344.43,88.41,,,,,,,,,,,,,,,,,
,344.61,1600,344.61,24,344.62,37.6,344.62,86.09,,,,,,,,,,,,,,,,,
,344.82,1637,344.83,25,344.83,37.6,344.83,81.69,,,,,,,,,,,,,,,,,
,345.02,1666,345.03,25,345.03,37.6,345.03,85.34,,,,,,,,,,,,,,,,,
,345.22,1706,345.23,26,345.23,37.6,345.23,82.72,,,,,,,,,,,,,,,,,
,345.43,1752,345.43,26,345.44,37.3,345.44,75.75,,,,,,,,,,,,,,,,,
,345.63,1782,345.63,27,345.64,34.9,345.64,63.81,,,,,,,,,,,,,,,,,
,345.83,1806,345.83,27,345.84,34.1,345.84,53.84,,,,,,,,,,,,,,,,,
,346.03,1836,346.03,28,346.04,32.5,346.04,48.78,,,,,,,,,,,,,,,,,
,346.24,1858,346.25,28,346.25,31.4,346.25,38.41,,,,,,,,,,,,,,,,,
,346.44,1881,346.45,28,346.45,30.2,346.45,32.56,,,,,,,,,,,,,,,,,
,346.65,1894,346.65,29,346.66,30.2,346.66,27.31,,,,,,,,,,,,,,,,,
,346.85,1914,346.86,29,346.86,29.8,346.86,26.63,,,,,,,,,,,,,,,,,
,347.05,1922,347.05,29,347.06,29.0,347.06,26.41,,,,,,,,,,,,,,,,,
,347.26,1939,347.26,29,347.27,29.0,347.27,22.44,,,,,,,,,,,,,,,,,
,347.46,1941,347.47,29,347.47,28.6,347.47,23.94,,,,,,,,,,,,,,,,,
,347.67,1964,347.67,30,347.68,28.2,347.68,20.13,,,,,,,,,,,,,,,,,
,347.87,1959,347.88,29,347.88,27.5,347.88,22.63,,,,,,,,,,,,,,,,,
,348.08,1972,348.08,30,348.09,26.7,348.09,15.84,,,,,,,,,,,,,,,,,
,348.29,1972,348.29,30,348.30,26.7,348.30,21.16,,,,,,,,,,,,,,,,,
,348.49,1990,348.49,30,348.50,26.7,348.50,16.56,,,,,,,,,,,,,,,,,
